i_time_limit,5
i_switch_congruence_0_random_549,"['I5', 'R3', 'K9', 'M5', 'M6', 'U9', 'A8', 'G7', 'U3', 'E4', 'M3', 'K8', 'R7', 'K8', 'E2', 'A5', 'R6', 'A7', 'G3', 'U2', 'R5', 'E9', 'G6', 'A7', 'M4', 'I2', 'K8', 'I9', 'U4', 'E4', 'G2', 'I6', 'A4', 'R3', 'G2', 'E3', 'I2', 'M9', 'I7', 'U3', 'K7', 'R5', 'A9', 'G6', 'E2', 'A9', 'K7', 'A5', 'U5', 'M9', 'R4', 'G4', 'R8', 'I8', 'E6', 'M4', 'U6', 'K8', 'G2', 'U3', 'I8', 'K5', 'E6', 'M7', 'K9', 'U7', 'M6', 'K9', 'R4', 'A6', 'R3', 'G8', 'M5', 'E9', 'K7', 'R4', 'A9', 'G7', 'E9', 'I4', 'R7', 'A2', 'G6', 'I5', 'E8', 'K7', 'R6', 'U7', 'U6', 'I8', 'M8', 'R2', 'G2', 'R8', 'M5', 'M7', 'U2', 'E3', 'R4', 'A6', 'E3', 'R2', 'U8', 'M5', 'I6', 'G9', 'U7', 'K2', 'K3', 'E6', 'U7', 'R6', 'E3', 'U4', 'I6', 'K4', 'K2', 'R7', 'R5', 'A3', 'M9', 'K4', 'G9', 'I3', 'M2', 'E2', 'A6', 'U5', 'I8', 'M8', 'A7', 'A4', 'K8', 'R4', 'R5', 'M3', 'U4', 'E9', 'E6', 'G2', 'U3', 'R7', 'G3', 'R2', 'I7', 'K9', 'M6', 'K5', 'U3', 'M6', 'G7', 'E4', 'U7', 'G2', 'E6', 'K9', 'G4', 'A8', 'U5', 'I2', 'A4', 'E5', 'I8', 'G4', 'M3', 'G4', 'A5', 'K3', 'R2', 'A2', 'M8', 'M5', 'E7', 'G5', 'G6', 'M3', 'K7', 'E9', 'K7', 'G8', 'R5', 'I3', 'M6', 'R3', 'R5', 'U9', 'I8', 'E3', 'A9', 'M9', 'U5', 'A4']"
i_switch_congruence_1_random_500,"['M4', 'I4', 'E7', 'G5', 'E8', 'U9', 'M6', 'U8', 'A7', 'E8', 'R4', 'E5', 'G3', 'A9', 'G7', 'K6', 'K4', 'U2', 'A3', 'M3', 'I2', 'A8', 'U5', 'I2', 'I9', 'K9', 'R3', 'R5', 'G7', 'R2', 'M6', 'K6', 'G7', 'I8', 'E2', 'G9', 'R6', 'U8', 'M6', 'M3', 'G4', 'M7', 'R4', 'I6', 'I2', 'U5', 'E3', 'K9', 'A3', 'K8', 'U2', 'R5', 'A7', 'E9', 'G6', 'A4', 'U5', 'R9', 'K8', 'I3', 'K7', 'E5', 'M2', 'A4', 'A2', 'E2', 'G8', 'M8', 'G3', 'M4', 'M3', 'I7', 'A2', 'G6', 'I5', 'U6', 'I4', 'U9', 'A2', 'R4', 'E2', 'R8', 'I3', 'U2', 'K9', 'I7', 'G3', 'G2', 'R6', 'U4', 'A9', 'E4', 'R8', 'E8', 'I6', 'I9', 'K8', 'M4', 'K7', 'R5', 'R5', 'A2', 'I3', 'G6', 'U7', 'M3', 'U4', 'A3', 'I5', 'G3', 'K4', 'K7', 'G5', 'E7', 'U6', 'A3', 'U9', 'E7', 'E4', 'U6', 'U7', 'K9', 'I5', 'E8', 'E5', 'A6', 'R2', 'I2', 'R6', 'A8', 'I3', 'A4', 'U3', 'G5', 'E6', 'U9', 'K4', 'E3', 'M5', 'A4', 'I2', 'G8', 'U2', 'A3', 'E2', 'R7', 'U9', 'M4', 'I3', 'R7', 'R7', 'M8', 'M8', 'A5', 'A6', 'G7', 'G3', 'E6', 'K2', 'A3', 'U4', 'E9', 'M4', 'A6', 'M8', 'I4', 'I8', 'E5', 'E6', 'G2', 'G2', 'R9', 'M7', 'K8', 'U7', 'G9', 'K9', 'G7', 'E5', 'A9', 'R4', 'K4', 'K3', 'R5', 'U2', 'K6', 'M5', 'G4', 'K8', 'U6', 'K8', 'M7']"
i_switch_congruence_1_random_501,"['G8', 'U4', 'R7', 'G3', 'A8', 'G2', 'A3', 'M9', 'G4', 'R5', 'I7', 'K8', 'R5', 'E2', 'M6', 'I2', 'M3', 'U9', 'A7', 'K3', 'I8', 'K4', 'E6', 'R4', 'U9', 'U2', 'K5', 'M6', 'E7', 'A5', 'I6', 'E9', 'M5', 'R2', 'M3', 'E9', 'G6', 'A4', 'G3', 'E9', 'K5', 'M2', 'K6', 'A8', 'E2', 'U8', 'R6', 'R4', 'I9', 'A3', 'I7', 'I8', 'U2', 'A4', 'E5', 'U8', 'K3', 'R4', 'M7', 'G7', 'U9', 'I5', 'K6', 'G7', 'K7', 'A9', 'G2', 'M5', 'E9', 'R9', 'U6', 'E3', 'G6', 'U4', 'E8', 'E5', 'I8', 'R4', 'M8', 'R3', 'A5', 'M3', 'A2', 'I5', 'M3', 'G8', 'A5', 'M5', 'E4', 'M8', 'U9', 'I4', 'U8', 'K5', 'K4', 'U5', 'A2', 'G9', 'A9', 'G6', 'E3', 'R3', 'A9', 'U4', 'G8', 'I9', 'M7', 'E2', 'E4', 'U3', 'I2', 'G2', 'R4', 'G7', 'A5', 'R9', 'K9', 'G6', 'G7', 'U5', 'R3', 'G8', 'M7', 'I3', 'K6', 'I5', 'G7', 'A2', 'U9', 'M5', 'I7', 'A8', 'I4', 'E5', 'E2', 'K2', 'R7', 'A4', 'E9', 'K6', 'E8', 'I3', 'G2', 'A4', 'R2', 'U4', 'M4', 'R9', 'M2', 'E4', 'E6', 'I7', 'G8', 'I2', 'M5', 'M8', 'K3', 'R7', 'U9', 'I7', 'U7', 'K3', 'U5', 'A4', 'E9', 'I5', 'U6', 'E4', 'E6', 'U3', 'E4', 'R6', 'A9', 'M2', 'I6', 'G7', 'G2', 'A9', 'K3', 'U8', 'K5', 'U2', 'M6', 'I7', 'I8', 'G8', 'K3', 'K2', 'G6', 'A6', 'K8', 'R3']"
i_switch_congruence_1_random_502,"['I3', 'E7', 'G9', 'R3', 'K8', 'I5', 'G6', 'I2', 'K2', 'E6', 'E4', 'K8', 'M7', 'R7', 'K4', 'U6', 'G8', 'A5', 'G6', 'R9', 'A8', 'E2', 'M5', 'U3', 'A9', 'R4', 'M7', 'U4', 'I9', 'M3', 'A2', 'U5', 'G2', 'K6', 'G3', 'K8', 'R5', 'U2', 'A5', 'K9', 'R5', 'I9', 'E6', 'R7', 'I4', 'M5', 'I3', 'E9', 'A2', 'U7', 'K3', 'A7', 'U9', 'M4', 'R2', 'G6', 'M3', 'E8', 'M8', 'I4', 'A6', 'G4', 'E7', 'U8', 'R3', 'I2', 'G6', 'U7', 'U2', 'A6', 'M4', 'M8', 'U4', 'K8', 'A4', 'E9', 'R7', 'I9', 'U4', 'U3', 'A7', 'K2', 'R3', 'I6', 'E4', 'M5', 'U9', 'R8', 'G6', 'K5', 'G3', 'I3', 'K7', 'R2', 'K7', 'E3', 'U2', 'I3', 'A8', 'K2', 'M6', 'U8', 'M4', 'K5', 'G5', 'K9', 'E5', 'I3', 'I4', 'M6', 'R2', 'R3', 'M9', 'E9', 'I5', 'A2', 'G8', 'I9', 'R5', 'I4', 'K6', 'U4', 'U5', 'A8', 'E2', 'G4', 'A6', 'A3', 'E4', 'E6', 'M6', 'M8', 'G6', 'I2', 'I7', 'E2', 'M4', 'R5', 'G9', 'I9', 'U3', 'E8', 'I4', 'K6', 'R4', 'G8', 'G7', 'K5', 'U3', 'G4', 'A8', 'R3', 'I9', 'G3', 'G8', 'K9', 'M6', 'E4', 'E6', 'A3', 'E5', 'E2', 'A8', 'K6', 'M7', 'U7', 'M8', 'R5', 'E8', 'K6', 'A9', 'U2', 'K2', 'I7', 'M5', 'U6', 'U9', 'M7', 'I7', 'U2', 'A4', 'G8', 'E5', 'U8', 'U6', 'G2', 'M3', 'R4', 'K2', 'E8', 'G2', 'K9']"
i_switch_congruence_1_random_503,"['G7', 'U6', 'U4', 'G3', 'K4', 'R7', 'I5', 'M6', 'A3', 'I8', 'R2', 'K8', 'U3', 'E6', 'E4', 'I9', 'E3', 'R6', 'G8', 'M5', 'E2', 'A8', 'U2', 'K9', 'K2', 'A9', 'M4', 'I5', 'M9', 'A5', 'G7', 'R7', 'G8', 'R2', 'A5', 'E2', 'U9', 'G4', 'K3', 'R7', 'A5', 'U5', 'K9', 'M6', 'E2', 'U2', 'I8', 'A7', 'U4', 'I3', 'M3', 'E9', 'G3', 'M6', 'I8', 'R7', 'K9', 'I6', 'G4', 'A8', 'M4', 'R6', 'E7', 'K5', 'G5', 'G5', 'I9', 'U3', 'I2', 'K8', 'R4', 'R3', 'M7', 'A3', 'K5', 'M6', 'K3', 'E9', 'I4', 'U7', 'K9', 'A3', 'G2', 'R9', 'R3', 'I2', 'M8', 'E3', 'M2', 'U6', 'I2', 'E7', 'G6', 'M5', 'R7', 'U7', 'K9', 'M6', 'M9', 'U7', 'R2', 'G8', 'G9', 'K9', 'E5', 'I2', 'R8', 'A4', 'E9', 'M5', 'U5', 'A6', 'E2', 'A6', 'R2', 'K4', 'A3', 'M9', 'I8', 'U3', 'A6', 'M2', 'U2', 'I5', 'I8', 'K6', 'E9', 'U8', 'A3', 'K6', 'G7', 'A4', 'E7', 'M3', 'U4', 'A9', 'I8', 'E8', 'R4', 'R2', 'K8', 'E2', 'G7', 'R8', 'R4', 'A6', 'U7', 'E8', 'I6', 'E5', 'E6', 'M4', 'U9', 'R7', 'R4', 'M9', 'M8', 'A4', 'A3', 'E6', 'I8', 'I3', 'K2', 'A6', 'I4', 'K8', 'U5', 'I2', 'R8', 'A7', 'K5', 'E4', 'G9', 'G3', 'I3', 'U7', 'E3', 'K6', 'G7', 'A4', 'G8', 'U3', 'A6', 'R5', 'A8', 'G4', 'M7', 'G2', 'M8', 'I4', 'K6', 'R7']"
i_switch_congruence_1_random_504,"['K7', 'A7', 'A9', 'M5', 'R4', 'R2', 'K6', 'G5', 'I4', 'G4', 'E8', 'U9', 'M6', 'U5', 'I6', 'E5', 'K9', 'M3', 'I9', 'K8', 'G3', 'G7', 'M3', 'A2', 'E7', 'I3', 'U8', 'E2', 'R4', 'A2', 'U6', 'R8', 'M8', 'G7', 'K2', 'I8', 'A5', 'R3', 'M9', 'U2', 'A6', 'R4', 'K8', 'G5', 'I4', 'U9', 'E5', 'E6', 'I6', 'E7', 'K4', 'M6', 'E9', 'A8', 'U2', 'A3', 'K2', 'R7', 'G5', 'G7', 'U3', 'R9', 'M4', 'I3', 'I5', 'M7', 'R4', 'G3', 'I7', 'M3', 'G6', 'R9', 'G9', 'K5', 'U5', 'E9', 'R5', 'E5', 'I2', 'E9', 'U2', 'E5', 'U4', 'K8', 'M7', 'I6', 'I5', 'K8', 'A6', 'I9', 'G8', 'E4', 'M9', 'U6', 'I3', 'R6', 'K4', 'U7', 'G9', 'A2', 'G7', 'A5', 'E6', 'A3', 'R4', 'A2', 'E6', 'I5', 'A3', 'M7', 'G3', 'G4', 'M4', 'E8', 'R2', 'K7', 'A7', 'G8', 'K5', 'I8', 'M9', 'G6', 'A3', 'K3', 'E7', 'K2', 'I4', 'M7', 'A9', 'I8', 'E2', 'K4', 'K5', 'G3', 'A5', 'I3', 'A9', 'M7', 'U2', 'A5', 'K7', 'E9', 'E9', 'I8', 'R2', 'A5', 'A8', 'M3', 'M6', 'R7', 'G9', 'I5', 'R7', 'K3', 'U3', 'A5', 'G4', 'U7', 'M3', 'E2', 'I6', 'R6', 'E8', 'I3', 'E2', 'E9', 'U4', 'R4', 'A9', 'A6', 'K6', 'E4', 'U7', 'R9', 'U9', 'I8', 'U8', 'K4', 'A3', 'U6', 'I6', 'M8', 'U9', 'A2', 'U8', 'G4', 'M5', 'R8', 'G2', 'E6', 'M2', 'K9']"
i_switch_congruence_1_random_505,"['E5', 'I2', 'M6', 'I9', 'A3', 'I8', 'E3', 'A2', 'K7', 'M5', 'R4', 'M6', 'K6', 'U2', 'A8', 'M4', 'U8', 'E9', 'E9', 'K3', 'A7', 'U6', 'R9', 'G4', 'K7', 'G7', 'G2', 'R3', 'U8', 'I5', 'R4', 'G5', 'E3', 'R7', 'U7', 'K6', 'K9', 'I6', 'G8', 'R6', 'U4', 'E8', 'M4', 'M3', 'R3', 'G2', 'U2', 'I5', 'A4', 'G4', 'M3', 'K5', 'G8', 'M7', 'I9', 'A2', 'E9', 'I5', 'A2', 'A6', 'U7', 'R5', 'K8', 'E9', 'U2', 'M4', 'G6', 'K3', 'A2', 'K5', 'E3', 'R2', 'G7', 'U4', 'A7', 'K2', 'U5', 'E5', 'E8', 'I2', 'A9', 'M3', 'A7', 'U4', 'G5', 'E5', 'M3', 'K8', 'R4', 'R5', 'E9', 'G7', 'M6', 'U5', 'R3', 'I2', 'I9', 'R6', 'M9', 'E6', 'A3', 'A2', 'U2', 'K4', 'I8', 'E3', 'M6', 'E8', 'U9', 'G6', 'A4', 'R3', 'A9', 'I2', 'G6', 'E8', 'G5', 'A5', 'U6', 'E9', 'I7', 'U6', 'R8', 'U6', 'A4', 'G7', 'G2', 'U3', 'A5', 'M3', 'I2', 'U7', 'A8', 'M2', 'K8', 'K9', 'I5', 'R7', 'K3', 'G4', 'G6', 'R9', 'M9', 'E7', 'R3', 'E3', 'K4', 'R7', 'R9', 'K4', 'G3', 'A5', 'M6', 'I2', 'E6', 'A5', 'K9', 'R8', 'K7', 'U3', 'M7', 'I5', 'U3', 'U4', 'R7', 'G2', 'K9', 'I7', 'M9', 'U4', 'K4', 'A7', 'R8', 'E6', 'G2', 'K5', 'R7', 'U8', 'E3', 'M4', 'I7', 'R6', 'M3', 'U8', 'I8', 'M2', 'G5', 'M6', 'G8', 'I4', 'G2', 'K7']"
i_switch_congruence_1_random_506,"['U9', 'M6', 'E9', 'I3', 'A4', 'G4', 'K2', 'R5', 'E3', 'I4', 'A6', 'E5', 'U8', 'A8', 'G2', 'A2', 'G7', 'K5', 'U6', 'M7', 'I3', 'R9', 'K6', 'M4', 'U3', 'R8', 'G9', 'R7', 'E8', 'I7', 'M5', 'K2', 'I4', 'M4', 'A3', 'I8', 'U9', 'E6', 'G3', 'R2', 'E8', 'A7', 'I8', 'M7', 'E5', 'G5', 'E3', 'I6', 'K4', 'K7', 'U8', 'A9', 'U9', 'R3', 'M7', 'K2', 'G5', 'R4', 'G6', 'M5', 'R6', 'A2', 'K2', 'U9', 'K4', 'A7', 'E2', 'K7', 'R4', 'G3', 'E5', 'R7', 'M6', 'I5', 'I4', 'R7', 'R6', 'U6', 'A9', 'I8', 'K2', 'A6', 'K5', 'M6', 'A8', 'E2', 'M2', 'G6', 'M5', 'I3', 'E2', 'E5', 'A6', 'U9', 'E8', 'R8', 'K2', 'U6', 'A8', 'U5', 'M9', 'E8', 'E9', 'M4', 'G8', 'G4', 'K7', 'M9', 'A8', 'K2', 'U5', 'E4', 'K9', 'A7', 'E3', 'I2', 'A4', 'R4', 'R8', 'M5', 'I8', 'K6', 'U2', 'E5', 'E3', 'R7', 'G4', 'G3', 'I9', 'K5', 'G3', 'R8', 'E6', 'I5', 'U8', 'G4', 'R2', 'M7', 'A5', 'G3', 'G9', 'I3', 'K4', 'M3', 'E6', 'I2', 'M6', 'R2', 'U9', 'M2', 'M9', 'I6', 'U6', 'R7', 'I3', 'G2', 'R9', 'R7', 'U9', 'A3', 'K7', 'K6', 'U7', 'G9', 'U2', 'M4', 'R7', 'K6', 'A9', 'G9', 'U8', 'U3', 'I9', 'K7', 'G2', 'R5', 'E7', 'E3', 'A4', 'I8', 'K6', 'U8', 'R7', 'G4', 'U8', 'M2', 'K5', 'G2', 'M4', 'A8', 'R6', 'M9']"
i_switch_congruence_1_random_507,"['G7', 'G3', 'E9', 'A2', 'E6', 'R8', 'K5', 'G9', 'U5', 'U4', 'M9', 'E2', 'G6', 'I5', 'A7', 'R2', 'M5', 'K3', 'I7', 'A7', 'U4', 'K8', 'R4', 'M6', 'U3', 'K3', 'I9', 'R6', 'A8', 'M2', 'I4', 'E8', 'G7', 'I3', 'E6', 'I4', 'K3', 'M2', 'U7', 'R3', 'E8', 'A5', 'R4', 'M7', 'K8', 'U7', 'A9', 'G4', 'G5', 'K9', 'U8', 'R3', 'E6', 'I8', 'R2', 'G6', 'U4', 'A5', 'M5', 'E2', 'I9', 'A9', 'M2', 'K6', 'E4', 'M9', 'E3', 'G8', 'U5', 'G7', 'U9', 'E8', 'A7', 'M4', 'G5', 'E8', 'K9', 'E9', 'A3', 'I2', 'E5', 'A6', 'U2', 'K6', 'G5', 'U9', 'E3', 'E4', 'R7', 'A5', 'R5', 'M8', 'U9', 'M5', 'A4', 'U7', 'K5', 'U6', 'I7', 'M2', 'K2', 'U4', 'G7', 'K8', 'M3', 'I9', 'E8', 'I5', 'E4', 'G8', 'U5', 'A6', 'U6', 'U4', 'G4', 'R2', 'A6', 'K3', 'K2', 'I5', 'I8', 'U3', 'I8', 'R2', 'E5', 'A7', 'U2', 'A6', 'K8', 'G3', 'I5', 'R3', 'R4', 'G3', 'I7', 'R7', 'M2', 'K9', 'M3', 'E3', 'K4', 'R4', 'G9', 'R9', 'K6', 'U6', 'K8', 'G3', 'M4', 'K3', 'I5', 'M5', 'A9', 'G9', 'I4', 'A3', 'E6', 'R4', 'A5', 'U8', 'G6', 'I5', 'A4', 'M3', 'G2', 'A9', 'E8', 'R9', 'R5', 'I7', 'U4', 'I9', 'U6', 'I3', 'E6', 'G8', 'A2', 'R6', 'M2', 'G7', 'I4', 'M9', 'G8', 'E7', 'U2', 'G8', 'M7', 'R6', 'R8', 'I4', 'M2', 'K9']"
i_switch_congruence_1_random_508,"['E7', 'I4', 'A7', 'I3', 'A8', 'M5', 'U6', 'G4', 'I7', 'M8', 'K9', 'A2', 'U7', 'M2', 'R9', 'R8', 'E6', 'U4', 'K3', 'R4', 'G5', 'R6', 'A8', 'K6', 'G3', 'U3', 'M9', 'G9', 'I5', 'K2', 'E5', 'E2', 'M5', 'I2', 'R3', 'K7', 'G4', 'A6', 'K5', 'M8', 'A3', 'I4', 'R6', 'U2', 'E5', 'A8', 'U9', 'U6', 'A3', 'E9', 'G8', 'G6', 'M3', 'K8', 'I4', 'E9', 'I2', 'M2', 'G4', 'R5', 'R7', 'U7', 'K9', 'E7', 'I4', 'K7', 'A7', 'R8', 'A2', 'K9', 'K6', 'U3', 'U5', 'G7', 'E9', 'A4', 'R8', 'R7', 'I9', 'M7', 'I8', 'R4', 'A6', 'A3', 'E6', 'U7', 'A4', 'R8', 'G9', 'U3', 'M6', 'K7', 'M7', 'A5', 'K4', 'R3', 'R8', 'U2', 'A5', 'U6', 'E3', 'K4', 'I2', 'G5', 'K8', 'I8', 'G4', 'R9', 'E4', 'G5', 'I9', 'M8', 'G6', 'A8', 'K3', 'M6', 'E3', 'U7', 'E2', 'A8', 'M2', 'E9', 'R3', 'A2', 'K6', 'I6', 'G7', 'M2', 'E8', 'R6', 'E9', 'U2', 'U6', 'G2', 'M5', 'R6', 'E2', 'A2', 'K8', 'G4', 'I8', 'K4', 'I4', 'U9', 'E7', 'I5', 'A2', 'I8', 'K9', 'U5', 'E2', 'I3', 'R8', 'M7', 'U7', 'M3', 'U3', 'K5', 'E6', 'A9', 'E9', 'I3', 'I2', 'E4', 'M6', 'R5', 'G9', 'A5', 'G3', 'K3', 'E9', 'A7', 'G7', 'A5', 'M4', 'R3', 'R7', 'I7', 'A3', 'U4', 'K8', 'M7', 'R5', 'I3', 'I6', 'K8', 'K3', 'G4', 'M6', 'U8', 'K6', 'K5']"
i_switch_congruence_1_random_509,"['E9', 'A6', 'A4', 'M4', 'K8', 'R3', 'M9', 'I5', 'K7', 'R7', 'A2', 'E5', 'K7', 'A3', 'M4', 'U4', 'U3', 'G5', 'G9', 'R5', 'K6', 'E9', 'I8', 'U7', 'M2', 'G8', 'E2', 'I8', 'R2', 'G6', 'U3', 'I6', 'A8', 'M4', 'M5', 'U4', 'E5', 'I7', 'I6', 'U5', 'A3', 'K8', 'E2', 'U6', 'M3', 'U2', 'R5', 'R9', 'G7', 'I4', 'R3', 'I9', 'E3', 'G2', 'A8', 'G6', 'M7', 'R4', 'K7', 'K8', 'G6', 'A9', 'E9', 'K2', 'G6', 'R4', 'G7', 'R9', 'M2', 'K5', 'A3', 'R7', 'A6', 'U2', 'M6', 'G4', 'M5', 'E9', 'M6', 'R3', 'M3', 'G8', 'I5', 'G5', 'I8', 'A9', 'E2', 'R6', 'I7', 'G7', 'G4', 'K3', 'R2', 'E4', 'A6', 'I5', 'U7', 'A9', 'E8', 'U4', 'G2', 'M8', 'G5', 'G7', 'M5', 'U3', 'A6', 'U5', 'I2', 'K4', 'M2', 'R9', 'I8', 'K3', 'M2', 'E5', 'K4', 'E2', 'M9', 'K6', 'A3', 'G9', 'E4', 'E3', 'U3', 'K2', 'K7', 'I4', 'U2', 'E8', 'R6', 'M2', 'U6', 'G4', 'A5', 'I8', 'I7', 'K5', 'M9', 'R8', 'E7', 'E6', 'R6', 'U8', 'E9', 'G5', 'I7', 'E4', 'R3', 'G7', 'U5', 'E5', 'M9', 'A9', 'R8', 'R3', 'G8', 'U6', 'K7', 'R4', 'M7', 'A3', 'K3', 'M8', 'G4', 'U5', 'I4', 'M7', 'U2', 'K2', 'G5', 'K4', 'E9', 'G7', 'K6', 'M9', 'M9', 'E2', 'I3', 'R8', 'R5', 'A9', 'K9', 'R6', 'I6', 'K8', 'R3', 'K6', 'M6', 'A8', 'K4', 'G7']"
i_switch_congruence_1_random_510,"['K7', 'A8', 'I2', 'R4', 'A7', 'I3', 'U4', 'E6', 'A7', 'U7', 'U9', 'R5', 'M5', 'I4', 'A8', 'K6', 'M3', 'R6', 'K4', 'G5', 'E2', 'M8', 'G2', 'G9', 'R6', 'G9', 'E2', 'K8', 'M3', 'U9', 'I5', 'E3', 'U2', 'A5', 'A6', 'U8', 'G5', 'I8', 'I6', 'G9', 'M3', 'U8', 'I9', 'U2', 'R3', 'K7', 'A3', 'M4', 'M2', 'R6', 'G2', 'K7', 'M9', 'K4', 'E3', 'I5', 'G7', 'E5', 'E6', 'R4', 'K4', 'R8', 'A7', 'E9', 'K4', 'A4', 'E9', 'U6', 'E6', 'R4', 'R6', 'G9', 'A3', 'K5', 'R3', 'K8', 'U6', 'M8', 'E7', 'U2', 'I9', 'K7', 'U6', 'E5', 'A8', 'U9', 'I2', 'M8', 'M2', 'R7', 'A5', 'M7', 'G7', 'A5', 'R9', 'K8', 'R4', 'U4', 'G8', 'G3', 'U9', 'K6', 'A2', 'K5', 'G9', 'R8', 'A3', 'G7', 'M7', 'E2', 'I9', 'G8', 'A8', 'I3', 'I6', 'K4', 'G9', 'R7', 'U9', 'U3', 'E7', 'U4', 'I2', 'G6', 'U7', 'I4', 'E4', 'M6', 'R9', 'A4', 'M2', 'E7', 'E5', 'M2', 'I4', 'R5', 'G3', 'U7', 'K3', 'G6', 'I5', 'M2', 'K3', 'U8', 'E9', 'G6', 'G7', 'I6', 'M9', 'A5', 'K8', 'M3', 'R3', 'E4', 'I9', 'K2', 'M2', 'K6', 'G5', 'R7', 'K8', 'M5', 'R3', 'I5', 'A2', 'M9', 'A3', 'R2', 'K5', 'I9', 'G8', 'M5', 'I7', 'K3', 'M6', 'M5', 'R3', 'A5', 'E2', 'A5', 'U9', 'E4', 'K6', 'A4', 'A8', 'G8', 'K7', 'G4', 'M4', 'U2', 'R6', 'R3']"
i_switch_congruence_1_random_511,"['M6', 'I3', 'U2', 'R7', 'G6', 'R2', 'K5', 'M7', 'G3', 'E9', 'E2', 'I4', 'G4', 'A7', 'R5', 'U8', 'E3', 'U5', 'K9', 'R8', 'A5', 'I6', 'M2', 'K8', 'A3', 'A7', 'U8', 'E6', 'I4', 'G4', 'K9', 'M9', 'G4', 'E6', 'I9', 'M3', 'I2', 'E4', 'E3', 'R9', 'A9', 'R6', 'U5', 'G2', 'K8', 'U5', 'I4', 'K2', 'R8', 'K7', 'I4', 'M8', 'A6', 'M5', 'E9', 'U7', 'A8', 'U3', 'G7', 'R5', 'M6', 'G7', 'A2', 'K3', 'U9', 'M3', 'U4', 'A7', 'G5', 'M8', 'I3', 'G7', 'R9', 'I5', 'E9', 'U2', 'R7', 'I4', 'M6', 'U7', 'K2', 'A5', 'G7', 'E6', 'R4', 'I6', 'I9', 'A2', 'I6', 'K6', 'A2', 'U7', 'I7', 'R3', 'U7', 'E2', 'A9', 'U7', 'A6', 'I8', 'E8', 'G6', 'R8', 'K5', 'A6', 'R5', 'A7', 'G4', 'R5', 'M8', 'G3', 'E9', 'U5', 'G9', 'R5', 'M2', 'M5', 'I6', 'G8', 'A9', 'E2', 'K6', 'G3', 'K4', 'K8', 'E3', 'U2', 'M5', 'A3', 'A4', 'I8', 'G2', 'U9', 'M3', 'E5', 'U8', 'E7', 'K7', 'U4', 'A3', 'E2', 'E3', 'U2', 'G6', 'M7', 'K8', 'R3', 'A5', 'R8', 'I9', 'M5', 'A4', 'U8', 'A7', 'M8', 'I4', 'K9', 'I9', 'R6', 'M3', 'R7', 'U4', 'G6', 'E3', 'I4', 'G3', 'K4', 'E7', 'G8', 'E2', 'A9', 'E8', 'G2', 'R6', 'M7', 'M3', 'I3', 'E4', 'R8', 'E8', 'K4', 'G9', 'M3', 'I9', 'I2', 'R6', 'R5', 'M6', 'R4', 'A4', 'K2', 'M3']"
i_switch_congruence_1_random_512,"['U2', 'M4', 'A2', 'K5', 'K3', 'R6', 'K9', 'K8', 'M8', 'A3', 'M6', 'I8', 'I5', 'G3', 'M2', 'A2', 'G6', 'R3', 'E9', 'I7', 'U5', 'I7', 'E6', 'E4', 'U7', 'U9', 'E4', 'G8', 'A4', 'R5', 'R7', 'G9', 'A6', 'E3', 'A4', 'M2', 'K8', 'G8', 'M6', 'K8', 'I8', 'R9', 'M5', 'G2', 'U9', 'K5', 'R5', 'R7', 'U4', 'K6', 'A4', 'M9', 'U3', 'I5', 'I6', 'E9', 'E7', 'R2', 'A7', 'G3', 'E3', 'U2', 'G7', 'I4', 'E2', 'K8', 'U7', 'U4', 'E2', 'M2', 'R6', 'G3', 'M7', 'A7', 'K3', 'G6', 'R8', 'K5', 'G3', 'A7', 'R8', 'R5', 'U7', 'G9', 'M4', 'I3', 'E6', 'M9', 'A6', 'K9', 'E3', 'R4', 'I7', 'I4', 'G6', 'U4', 'M5', 'G3', 'I7', 'A3', 'G9', 'U9', 'E4', 'U3', 'M8', 'E2', 'R3', 'M2', 'E6', 'K7', 'I7', 'R4', 'I5', 'M9', 'R8', 'G3', 'U7', 'A4', 'G2', 'I8', 'M9', 'U5', 'E5', 'A8', 'R2', 'E2', 'I8', 'E3', 'A3', 'R7', 'U6', 'U5', 'I9', 'A5', 'I2', 'E4', 'K5', 'M2', 'R3', 'U3', 'I9', 'M6', 'R9', 'I2', 'U5', 'E5', 'A4', 'A2', 'I7', 'K3', 'A8', 'I9', 'R3', 'A3', 'A7', 'U4', 'E6', 'M4', 'M5', 'G6', 'K9', 'K3', 'A9', 'U5', 'G6', 'I7', 'K5', 'A8', 'A4', 'E9', 'U6', 'K2', 'R9', 'I7', 'G6', 'G5', 'K5', 'A2', 'G8', 'U7', 'E7', 'M9', 'G6', 'K3', 'A8', 'G4', 'G9', 'M4', 'G2', 'E2', 'K4', 'M9']"
